UID	set	resource	cell_line_name	time	2D_3D	stimuli	compound_name_1	dosage_1	compound_name_2	dosage_2	compound_name_3	dosage_3	compound_name_4	dosage_4
set32_995	set32	Gordon B. Mills	PC3	1hr			PERPHENAZINE	10uM						
set32_1019	set32	Gordon B. Mills	PC3	1hr			PERPHENAZINE	20uM						
set32_1043	set32	Gordon B. Mills	PC3	1hr			CHLORPROMAZINE	20uM						
set32_973	set32	Gordon B. Mills	PC3	6hrs			GLEEVEC							
set32_997	set32	Gordon B. Mills	PC3	6hrs			PERPHENAZINE	10uM						
set32_1021	set32	Gordon B. Mills	PC3	6hrs			PERPHENAZINE	20uM						
set32_1045	set32	Gordon B. Mills	PC3	6hrs			CHLORPROMAZINE	20uM						
set32_974	set32	Gordon B. Mills	PC3	12hrs			GLEEVEC							
set32_998	set32	Gordon B. Mills	PC3	12hrs			PERPHENAZINE	10uM						
set32_1022	set32	Gordon B. Mills	PC3	12hrs			PERPHENAZINE	20uM						
set32_1046	set32	Gordon B. Mills	PC3	12hrs			CHLORPROMAZINE	20uM						
set32_975	set32	Gordon B. Mills	PC3	24hrs			GLEEVEC							
set32_999	set32	Gordon B. Mills	PC3	24hrs			PERPHENAZINE	10uM						
set32_1023	set32	Gordon B. Mills	PC3	24hrs			PERPHENAZINE	20uM						
set32_1047	set32	Gordon B. Mills	PC3	24hrs			CHLORPROMAZINE	20uM						
set32_976	set32	Gordon B. Mills	PC3	48hrs			GLEEVEC							
set32_1000	set32	Gordon B. Mills	PC3	48hrs			PERPHENAZINE	10uM						
set32_1024	set32	Gordon B. Mills	PC3	48hrs			PERPHENAZINE	20uM						
set32_1048	set32	Gordon B. Mills	PC3	48hrs			CHLORPROMAZINE	20uM						
set32_89	set32	Gordon B. Mills	OVCAR3	0hr			GLEEVEC							
set32_113	set32	Gordon B. Mills	OVCAR3	0hr			PERPHENAZINE	10uM						
set32_137	set32	Gordon B. Mills	OVCAR3	0hr			PERPHENAZINE	20uM						
set32_161	set32	Gordon B. Mills	OVCAR3	0hr			CHLORPROMAZINE	20uM						
set32_90	set32	Gordon B. Mills	OVCAR3	0.5hr			GLEEVEC							
set32_114	set32	Gordon B. Mills	OVCAR3	0.5hr			PERPHENAZINE	10uM						
set32_138	set32	Gordon B. Mills	OVCAR3	0.5hr			PERPHENAZINE	20uM						
set32_162	set32	Gordon B. Mills	OVCAR3	0.5hr			CHLORPROMAZINE	20uM						
set32_91	set32	Gordon B. Mills	OVCAR3	1hr			GLEEVEC							
set32_115	set32	Gordon B. Mills	OVCAR3	1hr			PERPHENAZINE	10uM						
set32_139	set32	Gordon B. Mills	OVCAR3	1hr			PERPHENAZINE	20uM						
set32_163	set32	Gordon B. Mills	OVCAR3	1hr			CHLORPROMAZINE	20uM						
set32_92	set32	Gordon B. Mills	OVCAR3	3hrs			GLEEVEC							
set32_116	set32	Gordon B. Mills	OVCAR3	3hrs			PERPHENAZINE	10uM						
set32_140	set32	Gordon B. Mills	OVCAR3	3hrs			PERPHENAZINE	20uM						
set32_164	set32	Gordon B. Mills	OVCAR3	3hrs			CHLORPROMAZINE	20uM						
set32_93	set32	Gordon B. Mills	OVCAR3	6hrs			GLEEVEC							
set32_117	set32	Gordon B. Mills	OVCAR3	6hrs			PERPHENAZINE	10uM						
set32_141	set32	Gordon B. Mills	OVCAR3	6hrs			PERPHENAZINE	20uM						
set32_165	set32	Gordon B. Mills	OVCAR3	6hrs			CHLORPROMAZINE	20uM						
set32_94	set32	Gordon B. Mills	OVCAR3	12hrs			GLEEVEC							
set32_118	set32	Gordon B. Mills	OVCAR3	12hrs			PERPHENAZINE	10uM						
set32_142	set32	Gordon B. Mills	OVCAR3	12hrs			PERPHENAZINE	20uM						
set32_166	set32	Gordon B. Mills	OVCAR3	12hrs			CHLORPROMAZINE	20uM						
set32_95	set32	Gordon B. Mills	OVCAR3	24hrs			GLEEVEC							
set32_119	set32	Gordon B. Mills	OVCAR3	24hrs			PERPHENAZINE	10uM						
set32_143	set32	Gordon B. Mills	OVCAR3	24hrs			PERPHENAZINE	20uM						
set32_167	set32	Gordon B. Mills	OVCAR3	24hrs			CHLORPROMAZINE	20uM						
set32_96	set32	Gordon B. Mills	OVCAR3	48hrs			GLEEVEC							
set32_120	set32	Gordon B. Mills	OVCAR3	48hrs			PERPHENAZINE	10uM						
set32_144	set32	Gordon B. Mills	OVCAR3	48hrs			PERPHENAZINE	20uM						
set32_168	set32	Gordon B. Mills	OVCAR3	48hrs			CHLORPROMAZINE	20uM						
set32_233	set32	Gordon B. Mills	SKOV3	0hr			GLEEVEC							
set32_257	set32	Gordon B. Mills	SKOV3	0hr			PERPHENAZINE	10uM						
set32_281	set32	Gordon B. Mills	SKOV3	0hr			PERPHENAZINE	20uM						
set32_305	set32	Gordon B. Mills	SKOV3	0hr			CHLORPROMAZINE	20uM						
set32_234	set32	Gordon B. Mills	SKOV3	0.5hr			GLEEVEC							
set32_258	set32	Gordon B. Mills	SKOV3	0.5hr			PERPHENAZINE	10uM						
set32_282	set32	Gordon B. Mills	SKOV3	0.5hr			PERPHENAZINE	20uM						
set32_306	set32	Gordon B. Mills	SKOV3	0.5hr			CHLORPROMAZINE	20uM						
set32_235	set32	Gordon B. Mills	SKOV3	1hr			GLEEVEC							
set32_259	set32	Gordon B. Mills	SKOV3	1hr			PERPHENAZINE	10uM						
set32_283	set32	Gordon B. Mills	SKOV3	1hr			PERPHENAZINE	20uM						
set32_307	set32	Gordon B. Mills	SKOV3	1hr			CHLORPROMAZINE	20uM						
set32_236	set32	Gordon B. Mills	SKOV3	3hrs			GLEEVEC							
set32_260	set32	Gordon B. Mills	SKOV3	3hrs			PERPHENAZINE	10uM						
set32_284	set32	Gordon B. Mills	SKOV3	3hrs			PERPHENAZINE	20uM						
set32_308	set32	Gordon B. Mills	SKOV3	3hrs			CHLORPROMAZINE	20uM						
set32_237	set32	Gordon B. Mills	SKOV3	6hrs			GLEEVEC							
set32_261	set32	Gordon B. Mills	SKOV3	6hrs			PERPHENAZINE	10uM						
set32_285	set32	Gordon B. Mills	SKOV3	6hrs			PERPHENAZINE	20uM						
set32_309	set32	Gordon B. Mills	SKOV3	6hrs			CHLORPROMAZINE	20uM						
set32_238	set32	Gordon B. Mills	SKOV3	12hrs			GLEEVEC							
set32_262	set32	Gordon B. Mills	SKOV3	12hrs			PERPHENAZINE	10uM						
set32_286	set32	Gordon B. Mills	SKOV3	12hrs			PERPHENAZINE	20uM						
set32_310	set32	Gordon B. Mills	SKOV3	12hrs			CHLORPROMAZINE	20uM						
set32_239	set32	Gordon B. Mills	SKOV3	24hrs			GLEEVEC							
set32_263	set32	Gordon B. Mills	SKOV3	24hrs			PERPHENAZINE	10uM						
set32_287	set32	Gordon B. Mills	SKOV3	24hrs			PERPHENAZINE	20uM						
set32_311	set32	Gordon B. Mills	SKOV3	24hrs			CHLORPROMAZINE	20uM						
set32_240	set32	Gordon B. Mills	SKOV3	48hrs			GLEEVEC							
set32_264	set32	Gordon B. Mills	SKOV3	48hrs			PERPHENAZINE	10uM						
set32_288	set32	Gordon B. Mills	SKOV3	48hrs			PERPHENAZINE	20uM						
set32_312	set32	Gordon B. Mills	SKOV3	48hrs			CHLORPROMAZINE	20uM						
set32_377	set32	Gordon B. Mills	U2OS	0hr			GLEEVEC							
set32_401	set32	Gordon B. Mills	U2OS	0hr			PERPHENAZINE	10uM						
set32_425	set32	Gordon B. Mills	U2OS	0hr			PERPHENAZINE	20uM						
set32_449	set32	Gordon B. Mills	U2OS	0hr			CHLORPROMAZINE	20uM						
set32_378	set32	Gordon B. Mills	U2OS	0.5hr			GLEEVEC							
set32_402	set32	Gordon B. Mills	U2OS	0.5hr			PERPHENAZINE	10uM						
set32_426	set32	Gordon B. Mills	U2OS	0.5hr			PERPHENAZINE	20uM						
set32_450	set32	Gordon B. Mills	U2OS	0.5hr			CHLORPROMAZINE	20uM						
set32_379	set32	Gordon B. Mills	U2OS	1hr			GLEEVEC							
set32_403	set32	Gordon B. Mills	U2OS	1hr			PERPHENAZINE	10uM						
set32_427	set32	Gordon B. Mills	U2OS	1hr			PERPHENAZINE	20uM						
set32_451	set32	Gordon B. Mills	U2OS	1hr			CHLORPROMAZINE	20uM						
set32_380	set32	Gordon B. Mills	U2OS	3hrs			GLEEVEC							
set32_404	set32	Gordon B. Mills	U2OS	3hrs			PERPHENAZINE	10uM						
set32_428	set32	Gordon B. Mills	U2OS	3hrs			PERPHENAZINE	20uM						
set32_452	set32	Gordon B. Mills	U2OS	3hrs			CHLORPROMAZINE	20uM						
set32_381	set32	Gordon B. Mills	U2OS	6hrs			GLEEVEC							
set32_405	set32	Gordon B. Mills	U2OS	6hrs			PERPHENAZINE	10uM						
set32_429	set32	Gordon B. Mills	U2OS	6hrs			PERPHENAZINE	20uM						
set32_453	set32	Gordon B. Mills	U2OS	6hrs			CHLORPROMAZINE	20uM						
set32_382	set32	Gordon B. Mills	U2OS	12hrs			GLEEVEC							
set32_406	set32	Gordon B. Mills	U2OS	12hrs			PERPHENAZINE	10uM						
set32_430	set32	Gordon B. Mills	U2OS	12hrs			PERPHENAZINE	20uM						
set32_454	set32	Gordon B. Mills	U2OS	12hrs			CHLORPROMAZINE	20uM						
set32_383	set32	Gordon B. Mills	U2OS	24hrs			GLEEVEC							
set32_407	set32	Gordon B. Mills	U2OS	24hrs			PERPHENAZINE	10uM						
set32_431	set32	Gordon B. Mills	U2OS	24hrs			PERPHENAZINE	20uM						
set32_455	set32	Gordon B. Mills	U2OS	24hrs			CHLORPROMAZINE	20uM						
set32_521	set32	Gordon B. Mills	MEFS WT	0hr			GLEEVEC							
set32_545	set32	Gordon B. Mills	MEFS WT	0hr			PERPHENAZINE	10uM						
set32_569	set32	Gordon B. Mills	MEFS WT	0hr			PERPHENAZINE	20uM						
set32_593	set32	Gordon B. Mills	MEFS WT	0hr			CHLORPROMAZINE	20uM						
set32_522	set32	Gordon B. Mills	MEFS WT	0.5hr			GLEEVEC							
set32_546	set32	Gordon B. Mills	MEFS WT	0.5hr			PERPHENAZINE	10uM						
set32_570	set32	Gordon B. Mills	MEFS WT	0.5hr			PERPHENAZINE	20uM						
set32_594	set32	Gordon B. Mills	MEFS WT	0.5hr			CHLORPROMAZINE	20uM						
set32_523	set32	Gordon B. Mills	MEFS WT	1hr			GLEEVEC							
set32_547	set32	Gordon B. Mills	MEFS WT	1hr			PERPHENAZINE	10uM						
set32_571	set32	Gordon B. Mills	MEFS WT	1hr			PERPHENAZINE	20uM						
set32_595	set32	Gordon B. Mills	MEFS WT	1hr			CHLORPROMAZINE	20uM						
set32_524	set32	Gordon B. Mills	MEFS WT	3hrs			GLEEVEC							
set32_548	set32	Gordon B. Mills	MEFS WT	3hrs			PERPHENAZINE	10uM						
set32_572	set32	Gordon B. Mills	MEFS WT	3hrs			PERPHENAZINE	20uM						
set32_596	set32	Gordon B. Mills	MEFS WT	3hrs			CHLORPROMAZINE	20uM						
set32_525	set32	Gordon B. Mills	MEFS WT	6hrs			GLEEVEC							
set32_549	set32	Gordon B. Mills	MEFS WT	6hrs			PERPHENAZINE	10uM						
set32_573	set32	Gordon B. Mills	MEFS WT	6hrs			PERPHENAZINE	20uM						
set32_597	set32	Gordon B. Mills	MEFS WT	6hrs			CHLORPROMAZINE	20uM						
set32_526	set32	Gordon B. Mills	MEFS WT	12hrs			GLEEVEC							
set32_550	set32	Gordon B. Mills	MEFS WT	12hrs			PERPHENAZINE	10uM						
set32_574	set32	Gordon B. Mills	MEFS WT	12hrs			PERPHENAZINE	20uM						
set32_598	set32	Gordon B. Mills	MEFS WT	12hrs			CHLORPROMAZINE	20uM						
set32_527	set32	Gordon B. Mills	MEFS WT	24hrs			GLEEVEC							
set32_551	set32	Gordon B. Mills	MEFS WT	24hrs			PERPHENAZINE	10uM						
set32_575	set32	Gordon B. Mills	MEFS WT	24hrs			PERPHENAZINE	20uM						
set32_599	set32	Gordon B. Mills	MEFS WT	24hrs			CHLORPROMAZINE	20uM						
set32_528	set32	Gordon B. Mills	MEFS WT	48hrs			GLEEVEC							
set32_552	set32	Gordon B. Mills	MEFS WT	48hrs			PERPHENAZINE	10uM						
set32_576	set32	Gordon B. Mills	MEFS WT	48hrs			PERPHENAZINE	20uM						
set32_600	set32	Gordon B. Mills	MEFS WT	48hrs			CHLORPROMAZINE	20uM						
set32_665	set32	Gordon B. Mills	MEFS ATG5 -/-	0hr			SERUM/GLUCOSE STARVATION							
set32_689	set32	Gordon B. Mills	MEFS ATG5 -/-	0hr			PHENOTHIAZINE RING	20uM						
set32_713	set32	Gordon B. Mills	MEFS ATG5 -/-	0hr			PERPHENAZINE	20uM						
set32_737	set32	Gordon B. Mills	MEFS ATG5 -/-	0hr			GLEEVEC							
set32_666	set32	Gordon B. Mills	MEFS ATG5 -/-	0.5hr			SERUM/GLUCOSE STARVATION							
set32_690	set32	Gordon B. Mills	MEFS ATG5 -/-	0.5hr			PHENOTHIAZINE RING	20uM						
set32_714	set32	Gordon B. Mills	MEFS ATG5 -/-	0.5hr			PERPHENAZINE	20uM						
set32_738	set32	Gordon B. Mills	MEFS ATG5 -/-	0.5hr			GLEEVEC							
set32_667	set32	Gordon B. Mills	MEFS ATG5 -/-	1hr			SERUM/GLUCOSE STARVATION							
set32_691	set32	Gordon B. Mills	MEFS ATG5 -/-	1hr			PHENOTHIAZINE RING	20uM						
set32_715	set32	Gordon B. Mills	MEFS ATG5 -/-	1hr			PERPHENAZINE	20uM						
set32_739	set32	Gordon B. Mills	MEFS ATG5 -/-	1hr			GLEEVEC							
set32_668	set32	Gordon B. Mills	MEFS ATG5 -/-	3hrs			SERUM/GLUCOSE STARVATION							
set32_692	set32	Gordon B. Mills	MEFS ATG5 -/-	3hrs			PHENOTHIAZINE RING	20uM						
set32_716	set32	Gordon B. Mills	MEFS ATG5 -/-	3hrs			PERPHENAZINE	20uM						
set32_740	set32	Gordon B. Mills	MEFS ATG5 -/-	3hrs			GLEEVEC							
set32_669	set32	Gordon B. Mills	MEFS ATG5 -/-	6hrs			SERUM/GLUCOSE STARVATION							
set32_693	set32	Gordon B. Mills	MEFS ATG5 -/-	6hrs			PHENOTHIAZINE RING	20uM						
set32_717	set32	Gordon B. Mills	MEFS ATG5 -/-	6hrs			PERPHENAZINE	20uM						
set32_741	set32	Gordon B. Mills	MEFS ATG5 -/-	6hrs			GLEEVEC							
set32_670	set32	Gordon B. Mills	MEFS ATG5 -/-	12hrs			SERUM/GLUCOSE STARVATION							
set32_694	set32	Gordon B. Mills	MEFS ATG5 -/-	12hrs			PHENOTHIAZINE RING	20uM						
set32_718	set32	Gordon B. Mills	MEFS ATG5 -/-	12hrs			PERPHENAZINE	20uM						
set32_742	set32	Gordon B. Mills	MEFS ATG5 -/-	12hrs			GLEEVEC							
set32_671	set32	Gordon B. Mills	MEFS ATG5 -/-	24hrs			SERUM/GLUCOSE STARVATION							
set32_695	set32	Gordon B. Mills	MEFS ATG5 -/-	24hrs			PHENOTHIAZINE RING	20uM						
set32_719	set32	Gordon B. Mills	MEFS ATG5 -/-	24hrs			PERPHENAZINE	20uM						
set32_743	set32	Gordon B. Mills	MEFS ATG5 -/-	24hrs			GLEEVEC							
set32_672	set32	Gordon B. Mills	MEFS ATG5 -/-	48hrs			SERUM/GLUCOSE STARVATION							
set32_696	set32	Gordon B. Mills	MEFS ATG5 -/-	48hrs			PHENOTHIAZINE RING	20uM						
set32_720	set32	Gordon B. Mills	MEFS ATG5 -/-	48hrs			PERPHENAZINE	20uM						
set32_744	set32	Gordon B. Mills	MEFS ATG5 -/-	48hrs			GLEEVEC							
set32_763	set32	Gordon B. Mills	MDAMB231HT	48hrs			GLEEVEC							
set32_764	set32	Gordon B. Mills	MDAMB231HT	48hrs			PHENOTHIAZINE RING	20uM						
set32_765	set32	Gordon B. Mills	MDAMB231HT	48hrs			PERPHENAZINE	20uM						
set32_766	set32	Gordon B. Mills	MDAMB231HT	48hrs			CHLORPROMAZINE	20uM						
set32_767	set32	Gordon B. Mills	MDAMB231HT	48hrs			CHLOROPYRAMINE	20uM						
set32_768	set32	Gordon B. Mills	MDAMB231HT	48hrs			PROMETHAZINE	20uM						
set32_785	set32	Gordon B. Mills	MDAMB231HT	48hrs			IMIPRAMINE	20uM						
set32_786	set32	Gordon B. Mills	MDAMB231HT	48hrs			MAPROTILINE	20uM						
set32_787	set32	Gordon B. Mills	MDAMB231HT	48hrs			AMITRIPTYLENE	20uM						
set32_788	set32	Gordon B. Mills	MDAMB231HT	48hrs			FLUSPIRILENE	20uM						
set32_789	set32	Gordon B. Mills	MDAMB231HT	48hrs			HYAMINE	20uM						
set32_790	set32	Gordon B. Mills	MDAMB231HT	48hrs			RESERPINE	20uM						
set32_791	set32	Gordon B. Mills	MDAMB231HT	48hrs			ETOPOSIDE	20uM						
set32_792	set32	Gordon B. Mills	MDAMB231HT	48hrs			MITOXANTRONE	20uM						
set32_809	set32	Gordon B. Mills	MDAMB231HT	48hrs			PIPEMIDIC ACID	20uM						
set32_810	set32	Gordon B. Mills	MDAMB231HT	48hrs			PINDOLOL	20uM						
set32_811	set32	Gordon B. Mills	MDAMB231HT	48hrs			CAMPTOTHECIN	20uM						
set32_812	set32	Gordon B. Mills	MDAMB231HT	48hrs			SPIROMYCIN	20uM						
set32_813	set32	Gordon B. Mills	MDAMB231HT	48hrs			PODOPHYLLOTOCIN	20uM						
set32_814	set32	Gordon B. Mills	MDAMB231HT	48hrs			AMPHOTHECIN	20uM						
set32_815	set32	Gordon B. Mills	MDAMB231HT	48hrs			METROTREXATE	20uM						
set32_816	set32	Gordon B. Mills	MDAMB231HT	48hrs			RALOXIFENE	20uM						
set32_833	set32	Gordon B. Mills	MDAMB231HT	48hrs			MEVINOLIN	20uM						
set32_834	set32	Gordon B. Mills	MDAMB231HT	48hrs			COLCHICINE	20uM						
set32_835	set32	Gordon B. Mills	MDAMB231HT	48hrs			ELLIPTICINE	20uM						
set32_836	set32	Gordon B. Mills	MDAMB231HT	48hrs			AZAGUANINE	20uM						
set32_837	set32	Gordon B. Mills	MDAMB231HT	48hrs			AVICIN D	2ug/ml						
set32_838	set32	Gordon B. Mills	MDAMB231HT	48hrs			RAPAMYCIN	200nM						
set32_839	set32	Gordon B. Mills	MDAMB231HT	48hrs			STAUROSPORINE	1uM						
set32_840	set32	Gordon B. Mills	MDAMB231HT	48hrs			PERPHENAZINE	20uM						
set32_857	set32	Gordon B. Mills	MDAMB231HT	48hrs			METFORMIN	5mM						
set32_858	set32	Gordon B. Mills	MDAMB231HT	48hrs			METFORMIN		PERPHENAZINE					
set32_859	set32	Gordon B. Mills	MDAMB231HT	48hrs			2-DG	4mM						
set32_860	set32	Gordon B. Mills	MDAMB231HT	48hrs			2-DG		PERPHENAZINE					
set32_861	set32	Gordon B. Mills	MDAMB231HT	48hrs			SERUM		GLUCOSE STARVATION					
set32_864	set32	Gordon B. Mills	MDAMB231HT	48hrs			CHLOROQUINE	10uM						
set32_881	set32	Gordon B. Mills	MDAMB231HT	48hrs			CHLOROQUINE		PERPHENAZINE					
set32_884	set32	Gordon B. Mills	MDAMB231HT	48hrs			ZVAD							
set32_885	set32	Gordon B. Mills	MDAMB231HT	48hrs			ZVAD		PERPHENAZINE					
set32_886	set32	Gordon B. Mills	MDAMB231HT	48hrs			3-MA	5mM						
set32_887	set32	Gordon B. Mills	MDAMB231HT	48hrs			3-MA		PERPHENAZINE					
set32_888	set32	Gordon B. Mills	MDAMB231HT	48hrs			BREFELDIN A	2uM						
set32_905	set32	Gordon B. Mills	MDAMB231HT	48hrs			BREFELDIN A		PERPHENAZINE					
set32_906	set32	Gordon B. Mills	MDAMB231HT	48hrs			BAFILOMYCIN	50nM						
set32_907	set32	Gordon B. Mills	MDAMB231HT	48hrs			BAFILOMYCIN		PERPHENAZINE					
set32_908	set32	Gordon B. Mills	MDAMB231HT	48hrs			FLUSPIRILENE	10uM						
set32_909	set32	Gordon B. Mills	MDAMB231HT	48hrs			FLUSPIRILENE	20uM						
set32_929	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_930	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_931	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_932	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_933	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_935	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_936	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_953	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_955	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_956	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_957	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set32_960	set32	Gordon B. Mills	MDAMB231XENO				PHENOTHIAZINE RING							
set32_977	set32	Gordon B. Mills	MDAMB231XENO				PHENOTHIAZINE RING							
set32_978	set32	Gordon B. Mills	MDAMB231XENO				PHENOTHIAZINE RING							
set32_979	set32	Gordon B. Mills	MDAMB231XENO				PHENOTHIAZINE RING							
set32_983	set32	Gordon B. Mills	MDAMB231XENO				PERPHENAZINE							
set33_10	set33	Michael Davies	UCSD354L				DMSO							
set33_36	set33	Michael Davies	WM46				DMSO							
set33_62	set33	Michael Davies	WM1799				DMSO							
set33_88	set33	Michael Davies	WM2664				DMSO							
set33_11	set33	Michael Davies	UCSD354L				AKT1/2 inhibitor-01	1uM						
set33_12	set33	Michael Davies	UCSD354L				AKT1/2 inhibitor-01	5uM						
set33_13	set33	Michael Davies	UCSD354L				AKT1/2 inhibitor-01	12.5uM						
set33_14	set33	Michael Davies	UCSD354L				AKT1/2 inhibitor-01	25uM						
set33_15	set33	Michael Davies	UCSD354L				MK2206	1uM						
set33_16	set33	Michael Davies	UCSD354L				MK2206	5uM						
set33_33	set33	Michael Davies	UCSD354L				MK2206	12.5uM						
set33_34	set33	Michael Davies	UCSD354L				MK2206	25uM						
set33_37	set33	Michael Davies	WM46				AKT1/2 inhibitor-01	1uM						
set33_38	set33	Michael Davies	WM46				AKT1/2 inhibitor-01	5uM						
set33_39	set33	Michael Davies	WM46				AKT1/2 inhibitor-01	12.5uM						
set33_40	set33	Michael Davies	WM46				AKT1/2 inhibitor-01	25uM						
set33_57	set33	Michael Davies	WM46				MK2206	1uM						
set33_58	set33	Michael Davies	WM46				MK2206	5uM						
set33_59	set33	Michael Davies	WM46				MK2206	12.5uM						
set33_60	set33	Michael Davies	WM46				MK2206	25uM						
set33_63	set33	Michael Davies	WM1799				AKT1/2 inhibitor-01	1uM						
set33_64	set33	Michael Davies	WM1799				AKT1/2 inhibitor-01	5uM						
set33_81	set33	Michael Davies	WM1799				AKT1/2 inhibitor-01	12.5uM						
set33_82	set33	Michael Davies	WM1799				AKT1/2 inhibitor-01	25uM						
set33_83	set33	Michael Davies	WM1799				MK2206	1uM						
set33_84	set33	Michael Davies	WM1799				MK2206	5uM						
set33_85	set33	Michael Davies	WM1799				MK2206	12.5uM						
set33_86	set33	Michael Davies	WM1799				MK2206	25uM						
set33_105	set33	Michael Davies	WM2664				AKT1/2 inhibitor-01	1uM						
set33_106	set33	Michael Davies	WM2664				AKT1/2 inhibitor-01	5uM						
set33_107	set33	Michael Davies	WM2664				AKT1/2 inhibitor-01	12.5uM						
set33_108	set33	Michael Davies	WM2664				AKT1/2 inhibitor-01	25uM						
set33_109	set33	Michael Davies	WM2664				MK2206	1uM						
set33_110	set33	Michael Davies	WM2664				MK2206	5uM						
set33_111	set33	Michael Davies	WM2664				MK2206	12.5uM						
set33_112	set33	Michael Davies	WM2664				MK2206	25uM						
set36_460	set36	Joan Brugge	MDAMB468				DMSO							
set36_461	set36	Joan Brugge	MDAMB468				DMSO							
set36_464	set36	Joan Brugge	T47D				DMSO							
set36_465	set36	Joan Brugge	T47D				DMSO							
set36_483	set36	Joan Brugge	HCC70				DMSO							
set36_484	set36	Joan Brugge	HCC70				DMSO							
set36_487	set36	Joan Brugge	HCC1569				DMSO							
set36_488	set36	Joan Brugge	HCC1569				DMSO							
set36_506	set36	Joan Brugge	HCC1954				DMSO							
set36_507	set36	Joan Brugge	HCC1954				DMSO							
set36_511	set36	Joan Brugge	MCAS				DMSO							
set36_512	set36	Joan Brugge	MCAS				DMSO							
set36_513	set36	Joan Brugge	MCAS				DMSO							
set36_553	set36	Joan Brugge	MCAS				DMSO							
set36_554	set36	Joan Brugge	MCAS				DMSO							
set36_555	set36	Joan Brugge	MCAS				DMSO							
set36_532	set36	Joan Brugge	MCAS BEZ RESISTANT				DMSO							
set36_533	set36	Joan Brugge	MCAS BEZ RESISTANT				DMSO							
set36_559	set36	Joan Brugge	MCAS BEZ RESISTANT				DMSO							
set36_560	set36	Joan Brugge	MCAS BEZ RESISTANT				DMSO							
set36_561	set36	Joan Brugge	MCAS BEZ RESISTANT				DMSO							
set36_462	set36	Joan Brugge	MDAMB468				DACTOLISIB							
set36_463	set36	Joan Brugge	MDAMB468				DACTOLISIB							
set36_481	set36	Joan Brugge	T47D				DACTOLISIB							
set36_482	set36	Joan Brugge	T47D				DACTOLISIB							
set36_485	set36	Joan Brugge	HCC70				DACTOLISIB							
set36_486	set36	Joan Brugge	HCC70				DACTOLISIB							
set36_489	set36	Joan Brugge	HCC1569				DACTOLISIB							
set36_505	set36	Joan Brugge	HCC1569				DACTOLISIB							
set36_508	set36	Joan Brugge	HCC1954				DACTOLISIB							
set36_509	set36	Joan Brugge	HCC1954				DACTOLISIB							
set36_529	set36	Joan Brugge	MCAS				DACTOLISIB							
set36_530	set36	Joan Brugge	MCAS				DACTOLISIB							
set36_531	set36	Joan Brugge	MCAS				DACTOLISIB							
set36_556	set36	Joan Brugge	MCAS				DACTOLISIB							
set36_557	set36	Joan Brugge	MCAS				DACTOLISIB							
set36_558	set36	Joan Brugge	MCAS				DACTOLISIB							
set36_535	set36	Joan Brugge	MCAS BEZ RESISTANT				DACTOLISIB							
set36_536	set36	Joan Brugge	MCAS BEZ RESISTANT				DACTOLISIB							
set36_537	set36	Joan Brugge	MCAS BEZ RESISTANT				DACTOLISIB							
set36_577	set36	Joan Brugge	MCAS BEZ RESISTANT				DACTOLISIB							
set36_578	set36	Joan Brugge	MCAS BEZ RESISTANT				DACTOLISIB							
set36_579	set36	Joan Brugge	MCAS BEZ RESISTANT				DACTOLISIB							
set38_30	set38	Paul Spellman	MCF7	0-1		PBS	DMSO							
set38_36	set38	Paul Spellman	MCF7	0-1		SERUM	DMSO							
set38_294	set38	Paul Spellman	MCF7	0-1		EGF	DMSO							
set38_300	set38	Paul Spellman	MCF7	0-1		Insulin	DMSO							
set38_588	set38	Paul Spellman	MCF7	5min		NRG1	DMSO							
set38_612	set38	Paul Spellman	MCF7	15min		NRG1	DMSO							
set38_635	set38	Paul Spellman	MCF7	30min		NRG1	DMSO							
set38_658	set38	Paul Spellman	MCF7	60min		NRG1	DMSO							
set38_705	set38	Paul Spellman	MCF7	4hr		NRG1	DMSO							
set38_729	set38	Paul Spellman	MCF7	12hr		NRG1	DMSO							
set38_753	set38	Paul Spellman	MCF7	24hr		NRG1	DMSO							
set38_563	set38	Paul Spellman	MCF7	0-1		IGF1	DMSO							
set38_798	set38	Paul Spellman	MCF7	0-1		FGF	DMSO							
set38_804	set38	Paul Spellman	MCF7	0-1		HGF1	DMSO							
set38_54	set38	Paul Spellman	MCF7	0-2		PBS	DMSO							
set38_60	set38	Paul Spellman	MCF7	0-2		SERUM	DMSO							
set38_318	set38	Paul Spellman	MCF7	0-2		EGF	DMSO							
set38_324	set38	Paul Spellman	MCF7	0-2		Insulin	DMSO							
